,Dataset,Parallelism,Level,Queries,Avg. MSE,Std. MSE,Avg. Time,Std. Time
28,MetroTraffic,AR-32,M,3400,0.3689054553065264,0.025068875892840747,33.45775217218325,0.540949569467863
29,MetroTraffic,AR-32,F,46600,0.12542971923879548,0.008133493717153334,451.98881128886717,1.995274819389795
30,MetroTraffic,Pipe-1,C,1600,0.5215644908394327,0.0113609468144398,94.31993668386713,0.6425963477044567
31,MetroTraffic,Pipe-1,M,1600,0.39038461696001825,0.060836061760856354,94.38351945420727,1.0685523541998827
32,MetroTraffic,Pipe-1,F,1600,0.10928718017747327,0.008471806984942293,94.4991328866221,1.4707734104303238
33,MetroTraffic,Pipe-8,C,200,0.5119843542035913,0.00856461739610116,11.262430321145803,0.5745078444788215
34,MetroTraffic,Pipe-8,M,200,0.39566654107634347,0.01940940504382153,11.49721057517454,0.5327975320079421
35,MetroTraffic,Pipe-8,F,200,0.1113786383371961,0.0076665231648764464,11.164314759522677,0.5329511522808862
36,MetroTraffic,Pipe-16,C,200,0.5063242511809867,0.012197153660741828,6.847816350217909,0.5093958928793574
37,MetroTraffic,Pipe-16,M,200,0.37820911195952905,0.055134870298462826,7.0585557510145005,0.47876332982523356
38,MetroTraffic,Pipe-16,F,200,0.11535472245941951,0.006818753704102576,6.821831527072936,0.5420392756299531
39,MetroTraffic,Pipe-32,C,200,0.5468402133604024,0.015548380270266358,5.827232286240905,0.4985202148600556
40,MetroTraffic,Pipe-32,M,200,0.41021379816092984,0.038142855223974384,5.900533388089388,0.6294723067339616
41,MetroTraffic,Pipe-32,F,200,0.12098050840351929,0.011210262160606293,5.7091272528283294,0.6373236116576643
42,BeijingAirQuality,AR-8,C,212400,1.7642030746686845,0.5257883948775924,2070.6879393578506,9.149857520837907
43,BeijingAirQuality,AR-8,M,100800,0.752241063294713,0.013563642305045849,977.1908473218791,4.175531836742817
44,BeijingAirQuality,AR-8,F,70800,0.09619098022089499,0.005182033711355531,686.1255399025046,4.232210728978531
45,BeijingAirQuality,AR-16,C,106200,2.6501700097117187,0.09811109611036092,1033.7364146347159,3.506229091595783
46,BeijingAirQuality,AR-16,M,51000,1.1316562048746088,0.13907678713046337,503.28564711771907,2.7419011005040734
47,BeijingAirQuality,AR-16,F,70800,0.1041212692693035,0.006172075738891524,685.7275859507732,1.4097868671943083
48,BeijingAirQuality,AR-32,C,53000,1.5109003229942926,0.00980467211488997,510.89069921327757,1.5229061895160219
49,BeijingAirQuality,AR-32,M,26000,1.033821357563642,0.013184057992512582,255.77504098201172,1.7527556351906037
50,BeijingAirQuality,AR-32,F,53000,0.09480956118925046,0.008096970131046516,523.0662185037509,1.997744283377042
51,BeijingAirQuality,Pipe-1,C,1800,1.5232401255011283,0.022233512660161697,101.4722408508882,0.6052779931644242
52,BeijingAirQuality,Pipe-1,M,1800,1.0426664389903995,0.01524008253554128,101.48201655196026,0.6066356162645652
53,BeijingAirQuality,Pipe-1,F,1800,0.10360055536517059,0.007591930068447712,101.60325130065902,0.7190542923321926
54,BeijingAirQuality,Pipe-8,C,400,1.4810853096676073,0.018855316273159322,17.776143628079446,0.633547053937394
55,BeijingAirQuality,Pipe-8,M,400,0.9810599869074987,0.01479940163720225,17.5636651949957,0.732952522575211
56,BeijingAirQuality,Pipe-8,F,400,0.09898736852326978,0.009081524950908006,17.455076243169607,0.7624441094994224
57,BeijingAirQuality,Pipe-16,C,200,1.4881331174486263,0.02519942304817913,7.294208496715873,0.5183927357000143
58,BeijingAirQuality,Pipe-16,M,200,0.9992087254877908,0.01144631005003111,7.318810057919473,0.6089399621269196
59,BeijingAirQuality,Pipe-16,F,200,0.10129160606421231,0.009831602500941958,7.376911690831184,0.60349847900629
60,BeijingAirQuality,Pipe-32,C,200,1.529547449194905,0.014472041088508114,5.930877498723566,0.5225100356400896
61,BeijingAirQuality,Pipe-32,M,200,1.0510973707933267,0.0149678264711233,5.986835642065853,0.5057222137171683
62,BeijingAirQuality,Pipe-32,F,200,0.11125352101734083,0.01119687801078424,5.998876374587416,0.7678850588797685
63,RossmanSales,AR-8,C,43800,0.6465553079898052,0.00739863772136824,425.0825894511305,1.988285966020633
64,RossmanSales,AR-8,M,6600,0.6062312238980587,0.022097786540931027,64.16080914502963,0.7691994767314309
65,RossmanSales,AR-8,F,34800,0.17300471979413284,0.004026967884405989,338.9592574516311,1.8323992123452215
66,RossmanSales,AR-16,C,21800,0.6092167405656295,0.010617723792223458,211.27862034970894,0.9987389726271988
67,RossmanSales,AR-16,M,3400,0.5809083344370645,0.045091116713246115,32.88154472168535,0.5591051382663726
68,RossmanSales,AR-16,F,21800,0.15561160761396714,0.0012522518275972084,211.10537037299946,0.40925068568107154
69,RossmanSales,AR-32,C,10800,0.6417804823044344,0.006927146670315977,102.64899260252714,0.8836859151459868
70,RossmanSales,AR-32,M,1800,0.6434048732950852,0.02815374447709001,17.594664091430605,0.5320058157990794
71,RossmanSales,AR-32,F,10800,0.15480451920194443,0.0011341094407852225,105.55282827802003,0.573505635863395
72,RossmanSales,Pipe-1,C,400,0.5929114366853895,0.007929178630625332,20.088791485875845,0.5792218457216218
73,RossmanSales,Pipe-1,M,400,0.5422857536565482,0.022019751457108876,20.10952506000176,0.5355045135019301
74,RossmanSales,Pipe-1,F,400,0.1648973545500653,0.0015746784337097865,20.091837936174123,0.5273835609944508
75,RossmanSales,Pipe-8,C,200,0.5977514837368071,0.005589027171312108,5.2786651971749965,0.581472966282809
76,RossmanSales,Pipe-8,M,200,0.5373659775636238,0.023471503838012376,5.209698932990432,0.5555228192103642
77,RossmanSales,Pipe-8,F,200,0.1486826863951546,0.0021588978417167864,5.329609228018671,0.5024791366610846
78,RossmanSales,Pipe-16,C,200,0.5970275816495931,0.01228978256604219,5.128838629182428,0.6483691008155644
79,RossmanSales,Pipe-16,M,200,0.5525873272827763,0.039950875573297934,4.956007436383516,0.4321857808370975
80,RossmanSales,Pipe-16,F,200,0.15021656641579992,0.0014164168596178285,5.18396567851305,0.5076379848341879
81,RossmanSales,Pipe-32,C,200,0.6182574032623449,0.00866709667875863,5.797773831151426,0.5236418923944488
82,RossmanSales,Pipe-32,M,200,0.6052439957845458,0.029094161588733708,5.306266164500267,0.8885988763837339
83,RossmanSales,Pipe-32,F,200,0.15827618579564906,0.001600885484493969,5.673147949390113,0.5361022260052306
84,PanamaEnergy,AR-8,C,320400,2.4170559052804714,0.020092978526429998,3139.3555980909614,10.071386748186882
85,PanamaEnergy,AR-8,M,10800,0.23179404635942932,0.016373314525450065,105.71386377494782,0.8313350126861451
86,PanamaEnergy,AR-8,F,320400,0.18395274773495957,0.002570541189661305,3153.5723596598955,4.574912075921155
87,PanamaEnergy,AR-16,C,160200,1.1024709769982333,0.027246935220609142,1566.41824996192,6.249449775020122
88,PanamaEnergy,AR-16,M,6000,0.2315546880068689,0.037823351710353066,58.88084199121222,0.6893345286299039
89,PanamaEnergy,AR-16,F,160200,0.17121305261525038,0.0024683193370709667,1557.469841820933,3.513639480764274
90,PanamaEnergy,AR-32,C,80000,1.0708744313359029,0.023951168981898866,778.2696454299614,2.6828164757991737
91,PanamaEnergy,AR-32,M,3600,0.96585197329518,0.07372293496185536,34.82908015521243,0.44914140728997165
92,PanamaEnergy,AR-32,F,80000,0.17478940739689716,0.0026759638699037063,771.87752403114,3.2048886679104704
93,PanamaEnergy,Pipe-1,C,2600,1.0459149995677535,0.01602321956961306,149.7255363133736,0.5690919577673028
94,PanamaEnergy,Pipe-1,M,2600,0.7181638001116426,0.1255909426408548,149.8011202748865,0.6510273785437451
95,PanamaEnergy,Pipe-1,F,2600,0.17121017954460016,0.003205705702060159,149.82740760799499,0.5677794362230875
96,PanamaEnergy,Pipe-8,C,400,1.0055287434644626,0.012861460028599453,19.555595138855278,0.6091248938348478
97,PanamaEnergy,Pipe-8,M,400,0.5867790041419546,0.12778331511515192,19.53247372554615,0.5545608164494197
98,PanamaEnergy,Pipe-8,F,400,0.16549773698138828,0.00320449174020681,19.484966646973042,0.5529885868457295
99,PanamaEnergy,Pipe-16,C,200,1.0170934269003822,0.017266629653733805,9.409217775892467,0.5851011198315755
100,PanamaEnergy,Pipe-16,M,200,0.6056682306227239,0.08677686374956896,9.376034082844853,0.5519163525710584
101,PanamaEnergy,Pipe-16,F,200,0.16482659964909385,0.004510771717980472,9.438702558074146,0.5358803999142072
102,PanamaEnergy,Pipe-32,C,200,1.0725944250887751,0.02155586710155581,6.392392407730222,0.4670718617943737
103,PanamaEnergy,Pipe-32,M,200,0.6877039429893874,0.0533948407896905,6.445306538045406,0.533996391716901
104,PanamaEnergy,Pipe-32,F,200,0.18326012644142084,0.0039369278591402275,6.470674789138139,0.6050028168557787
