,Dataset,Parallelism,Level,Queries,Avg. MSE,Std. MSE,Avg. Time,Std. Time
18,AustraliaTourism,Pipe-8,C,200,0.1510727563729775,0.005438462114728728,5.259358917176724,0.655431683293676
19,AustraliaTourism,Pipe-8,M,200,0.24493116005227203,0.0075975611504380414,5.355073576793075,0.6947182001239893
20,AustraliaTourism,Pipe-8,F,200,0.138743335916312,0.004431520512628955,5.528117792215198,0.49267123338135965
21,AustraliaTourism,Pipe-16,C,200,0.1647073790622499,0.010511249358059496,5.563323692046106,0.46688762997643235
22,AustraliaTourism,Pipe-16,M,200,0.24942363564700668,0.0044809283915168635,5.736844226205721,0.446216434766039
23,AustraliaTourism,Pipe-16,F,200,0.13872560364857323,0.003246616055699599,5.247975753806531,0.7911082117102577
24,AustraliaTourism,Pipe-32,C,200,0.2954350333934607,0.06098769358992962,5.3851314063649625,0.6175356916973883
25,AustraliaTourism,Pipe-32,M,200,0.6907124476942333,0.11722464923100018,5.519407708523795,0.559790152445467
26,AustraliaTourism,Pipe-32,F,200,0.19127532523419472,0.06308665989138773,5.222168019181117,0.5042077078631433
27,MetroTraffic,AR-8,C,198600,0.4991783293365996,0.010421359545010875,1728.3485508279875,5.815960983571407
28,MetroTraffic,AR-8,M,8400,0.38921193006708316,0.06289085917991273,72.82470788240899,0.6628865988682869
29,MetroTraffic,AR-8,F,56600,0.15074569608222527,0.016135895459378987,492.09057612337637,5.7414496946010205
30,MetroTraffic,AR-16,C,99200,0.5043202028999725,0.008445190811587807,866.5028347546234,3.2269832452856706
31,MetroTraffic,AR-16,M,5200,0.428481438747249,0.06570589933473249,44.98386582660023,0.3330067450766603
32,MetroTraffic,AR-16,F,55600,0.13393726922524501,0.011550275253605437,487.03915400698315,4.549766894287841
33,MetroTraffic,AR-32,C,49600,0.5481793962847858,0.006634585485498444,437.10573085623327,2.508861952856651
34,MetroTraffic,AR-32,M,3400,0.40523747075483385,0.020569535131615236,29.790500756609255,0.5073636954919648
35,MetroTraffic,AR-32,F,46600,0.13859706964217247,0.008524802760533808,394.2238199659856,0.9281810099872106
36,MetroTraffic,DNQ,C,200,0.5451070763195759,0.008986642055888464,2.2756607027957214,0.5596935092600054
37,MetroTraffic,DNQ,M,200,0.4620409720795465,0.0545637378743324,2.212303203018382,0.527805826618944
38,MetroTraffic,DNQ,F,200,0.13440991219383225,0.008526966561266204,2.290179020399228,0.5108700422523771
39,MetroTraffic,Pipe,C,1600,0.47344389048117164,0.006005273952743666,26.422684729797766,0.5600339054722514
40,MetroTraffic,Pipe,M,1600,0.37668762432924413,0.012913471718635654,25.45342305658851,0.5224327196923751
41,MetroTraffic,Pipe,F,1600,0.2237068165174223,0.0057577804948756445,25.955271719396116,0.49428032393671084
42,MetroTraffic,Pipe-1,C,1600,0.518444552124968,0.010504260565960585,96.47195226401091,1.3758665645159014
43,MetroTraffic,Pipe-1,M,1600,0.3758342313898301,0.05807935510324826,93.12550214501098,2.3367896999505677
44,MetroTraffic,Pipe-1,F,1600,0.10797267699274468,0.0076567143601251695,95.08705378561281,2.22879541782121
45,MetroTraffic,Pipe-8,C,200,0.5104359424550294,0.008673885684713967,11.684122352022678,0.6066178781856333
46,MetroTraffic,Pipe-8,M,200,0.39404725287955183,0.016899759802214642,11.186440935777501,0.569586861836013
47,MetroTraffic,Pipe-8,F,200,0.11195597888272882,0.007484089854606894,11.76092621437274,0.6103198860406436
48,MetroTraffic,Pipe-16,C,200,0.5047199068401317,0.011380601353110009,7.041799618024379,0.6407545962934814
49,MetroTraffic,Pipe-16,M,200,0.3745293708881512,0.05184720669698427,6.8357421270571646,0.594453542306488
50,MetroTraffic,Pipe-16,F,200,0.11435328348017353,0.005864022050779896,6.717247855942697,0.5684300777545853
51,MetroTraffic,Pipe-32,C,200,0.546480375585304,0.017937238127679337,5.678477099956945,0.6794675573110369
52,MetroTraffic,Pipe-32,M,200,0.41311525834474877,0.04018196850078625,5.594404881400988,0.5116721247430659
53,MetroTraffic,Pipe-32,F,200,0.11895696658293722,0.01078790168626932,5.707866726210341,0.527438109706906
54,BeijingAirQuality,AR-8,C,212400,2.3049577524340377,0.014475346380805366,1832.5710729899815,8.791914852068075
55,BeijingAirQuality,AR-8,M,100800,1.2036906666066414,0.011396189896647538,870.0154387646122,4.854598860734133
56,BeijingAirQuality,AR-8,F,70800,0.10828764867383397,0.003479721531232821,609.106620459212,2.9200275933467794
57,BeijingAirQuality,AR-16,C,106200,1.812429635952438,0.04497559480720859,930.4758378022118,3.124131931554407
58,BeijingAirQuality,AR-16,M,51000,1.1132153780139662,0.04295438085925384,436.25546717541295,2.469493448267699
59,BeijingAirQuality,AR-16,F,70800,0.11014151123685285,0.002958593977187972,606.1941557609941,3.9209279431559647
60,BeijingAirQuality,AR-32,C,53000,1.5109003229942926,0.00980467211488997,459.2940618250053,2.1267265484138007
61,BeijingAirQuality,AR-32,M,26000,1.0354270185286618,0.013483518941093247,224.6227773856139,1.574252566766098
62,BeijingAirQuality,AR-32,F,53000,0.10663530377155092,0.003272762958786896,448.59902099701577,1.9546663792351424
63,BeijingAirQuality,DNQ,C,200,1.5218434073702243,0.014233016027455301,2.3552290461957455,0.5416191699526804
64,BeijingAirQuality,DNQ,M,200,1.0563659976195243,0.01596164393863427,2.3645876635797323,0.5351537447388413
65,BeijingAirQuality,DNQ,F,200,0.1097116745363929,0.006285143235982173,2.3829609371954574,0.5452546458124674
66,BeijingAirQuality,Pipe,C,1800,1.5548670304402616,0.0076850779260602175,30.337049206788652,0.44699664486935214
67,BeijingAirQuality,Pipe,M,1800,1.089439945565848,0.019978696588746583,30.045356576610356,0.5269886054832189
68,BeijingAirQuality,Pipe,F,1800,0.24094491832392984,0.02203180646116371,30.10085030081682,0.5169232389597924
69,BeijingAirQuality,Pipe-1,C,1800,1.5139490588111273,0.022352575734504568,101.58265874525532,0.624153982743915
70,BeijingAirQuality,Pipe-1,M,1800,1.0315295759019865,0.01650124348902965,101.41029176865705,0.6075738841385749
71,BeijingAirQuality,Pipe-1,F,1800,0.10078198454773313,0.007704120175784115,101.49892911277712,0.6375854708063985
72,BeijingAirQuality,Pipe-8,C,400,1.4797840635650141,0.018619565149988578,17.76321924957447,0.5989303157400218
73,BeijingAirQuality,Pipe-8,M,400,0.9791493391311441,0.013976190215785006,17.60020169923082,0.4901720794387497
74,BeijingAirQuality,Pipe-8,F,400,0.09765504456522105,0.008873918269086156,17.899286449654028,0.5491828341076241
75,BeijingAirQuality,Pipe-16,C,200,1.4864375724595529,0.02533716699601893,7.260680928826332,0.5400366695388263
76,BeijingAirQuality,Pipe-16,M,200,0.9975058703988987,0.010690042622753628,7.173301730211824,0.596462874123968
77,BeijingAirQuality,Pipe-16,F,200,0.10107852527068809,0.010341044841702328,7.216842136206106,0.6153298648873395
78,BeijingAirQuality,Pipe-32,C,200,1.527776578925564,0.015570129701380308,5.868323217565194,0.4886175672986448
79,BeijingAirQuality,Pipe-32,M,200,1.0484079674158597,0.01594052569029942,5.853999541234225,0.536324886135021
80,BeijingAirQuality,Pipe-32,F,200,0.10975368057426364,0.010676705542391949,5.84391118674539,0.5508120811201079
81,RossmanSales,AR-8,C,43800,0.6195890660554785,0.004627086373157575,378.30200376338325,2.7708424978073585
82,RossmanSales,AR-8,M,6600,0.5950265199284648,0.01733429612382435,56.27590127438307,0.6344652596299054
83,RossmanSales,AR-8,F,34800,0.19620159204516266,0.003871782022296274,293.25709608059844,0.9608679034706538
84,RossmanSales,AR-16,C,21800,0.5943769473664002,0.008180740775453508,189.7570225856034,0.8628513725261339
85,RossmanSales,AR-16,M,3400,0.5698347558219863,0.03187867962815018,29.259655105206186,0.534261101050335
86,RossmanSales,AR-16,F,21800,0.1772928270690674,0.0004509239077676097,187.86327745257876,1.0911532948274323
87,RossmanSales,AR-32,C,10800,0.6417804823044344,0.006927146670315977,91.20563777296339,0.6152473440676739
88,RossmanSales,AR-32,M,1800,0.6476022171262371,0.02767996367413845,15.522739531612023,0.5332368901541122
89,RossmanSales,AR-32,F,10800,0.17214417665349277,0.0013991997638876303,92.3665841847891,0.5416012670442513
90,RossmanSales,DNQ,C,200,0.6296143079055891,0.010966797921103156,2.0216400583973155,0.5574658145372358
91,RossmanSales,DNQ,M,200,0.6072815070338452,0.026038204546597058,2.0156506904400886,0.5375907257857836
92,RossmanSales,DNQ,F,200,0.17976338849405504,0.0020595813428158113,2.018638404016383,0.5250661255588168
93,RossmanSales,Pipe,C,400,0.6446485464976087,0.004612603433973523,6.0798264756333085,0.5385948110409571
94,RossmanSales,Pipe,M,400,0.5915215977741679,0.026204460805956356,5.7851222316036,0.5315433326547689
95,RossmanSales,Pipe,F,400,0.449208197156274,0.0058711467470808415,5.782842906005681,0.5451334194938253
96,RossmanSales,Pipe-1,C,400,0.5887676513456757,0.00881753620859001,20.06318811280653,0.5388928029753395
97,RossmanSales,Pipe-1,M,400,0.5366471036307118,0.023075717482045958,20.04227714622393,0.6014578098541545
98,RossmanSales,Pipe-1,F,400,0.15937262347606979,0.0012776600979426845,20.088473171461374,0.5470154260465285
99,RossmanSales,Pipe-8,C,200,0.5980007291385129,0.0058288346185675615,5.263215547380969,0.5323073260081554
100,RossmanSales,Pipe-8,M,200,0.5364456623621315,0.0249297005788617,5.329814786370844,0.5526428928089308
101,RossmanSales,Pipe-8,F,200,0.1478731457218094,0.0020602218611538888,5.336981920013204,0.4767679307811034
102,RossmanSales,Pipe-16,C,200,0.5972485370736809,0.012867272346624402,5.265294616436586,0.36760207189566096
103,RossmanSales,Pipe-16,M,200,0.5539564113187502,0.04252799592408986,5.0973021745216105,0.6137352368483754
104,RossmanSales,Pipe-16,F,200,0.1504252481094523,0.001458147411872752,5.1342632458079605,0.5057237501379246
105,RossmanSales,Pipe-32,C,200,0.6196867851343674,0.010734589851754347,5.658767491020262,0.6560724741474792
106,RossmanSales,Pipe-32,M,200,0.6029000311698521,0.02981422994823921,5.719064850732684,0.5619084329027589
107,RossmanSales,Pipe-32,F,200,0.158690248136947,0.0012885518488790122,5.756978537747637,0.5227649353024837
108,PanamaEnergy,AR-8,C,320400,0.8942913098756865,0.3299332565178928,2715.333191971411,17.427676576447965
109,PanamaEnergy,AR-8,M,10800,0.2126343464972678,0.01929491040391341,93.13084199503064,0.5448681808557052
110,PanamaEnergy,AR-8,F,320400,0.1583456227829505,0.0020060222698368786,2802.3844275543934,28.158024161004185
111,PanamaEnergy,AR-16,C,160200,1.074965881607012,0.024298177203127703,1394.782180969231,0.6890282852118417
112,PanamaEnergy,AR-16,M,6000,0.3690031295396111,0.03389575561845548,52.019043962378056,0.6192785660787347
113,PanamaEnergy,AR-16,F,160200,0.16786680353770977,0.0027427742480632543,1390.0808090687963,14.84118651560418
114,PanamaEnergy,AR-32,C,80000,1.0708744313359029,0.023951168981898866,680.8195055343909,2.491133818671449
115,PanamaEnergy,AR-32,M,3600,0.9669507288463166,0.07283127060689856,31.811107247043402,0.4704290341537619
116,PanamaEnergy,AR-32,F,80000,0.2111780607815401,0.0025238130672871665,669.1768523303792,4.1893786593015445
117,PanamaEnergy,DNQ,C,200,1.0508692148323955,0.037096741843563305,2.2969423753907905,0.5397166526016236
118,PanamaEnergy,DNQ,M,200,0.6147391053225534,0.09069693929250035,2.271407937002368,0.5221307572608407
119,PanamaEnergy,DNQ,F,200,0.20772051461571114,0.008182077291337039,2.2714299191720784,0.5271310764439998
120,PanamaEnergy,Pipe,C,2600,1.0081691404878117,0.020708881380082873,42.99588210759684,0.42598490238731906
121,PanamaEnergy,Pipe,M,2600,0.5092084025361595,0.040944113994031854,40.94846877900418,0.5796966488770366
122,PanamaEnergy,Pipe,F,2600,0.17900137205129668,0.003284485696904125,40.855855787405744,0.4640704943292298
123,PanamaEnergy,Pipe-1,C,2600,1.035326592214729,0.015754368526853413,151.39978900342248,2.2254271540498074
124,PanamaEnergy,Pipe-1,M,2600,0.6921487910011523,0.11918646620084739,149.55478817787952,0.4437106341902094
125,PanamaEnergy,Pipe-1,F,2600,0.16724475381019793,0.003327546891073962,149.64809114076198,0.4782519846013762
126,PanamaEnergy,Pipe-8,C,400,1.0064511318484644,0.013050714619191476,20.100606032600627,0.6579474980176936
127,PanamaEnergy,Pipe-8,M,400,0.5665816285295213,0.13509380066245905,19.488960908772423,0.5809624392624749
128,PanamaEnergy,Pipe-8,F,400,0.16347257619839015,0.0031785327917100447,19.511149007966743,0.5573920451227297
129,PanamaEnergy,Pipe-16,C,200,1.017583050941775,0.017556701502159332,9.393716551177203,0.47545937667814264
130,PanamaEnergy,Pipe-16,M,200,0.5998009032142418,0.08598603793259446,9.418520409613848,0.5820524159515431
131,PanamaEnergy,Pipe-16,F,200,0.1625044321539829,0.004669507815543868,9.393879307154567,0.49536092069544946
132,PanamaEnergy,Pipe-32,C,200,1.0720924579165998,0.022015554040599027,6.381001359550282,0.5869418224798769
133,PanamaEnergy,Pipe-32,M,200,0.6866116851384826,0.05287958202750425,6.395685318345204,0.5980729287884724
134,PanamaEnergy,Pipe-32,F,200,0.17973850231180052,0.0040257585936574625,6.304099018592387,0.48211464509604385
